date,region,temperature,humidity,precipitation
2021-02-25,Region_2,20.1,43.0,6.7
2021-02-26,Region_2,20.3,44.7,0.3
2021-02-27,Region_2,21.7,46.0,0.5
2021-02-28,Region_2,18.5,47.8,1.2
2021-03-01,Region_2,18.8,41.3,1.1
2021-03-02,Region_2,20.3,43.1,6.3
2021-03-03,Region_2,22.7,43.7,7.3
2021-03-04,Region_2,21.3,46.7,0.8
2021-03-05,Region_2,22.9,47.6,2.3
2021-03-06,Region_2,19.1,46.5,5.2
2021-03-07,Region_2,23.6,28.3,0.8
2021-03-08,Region_2,22.4,39.7,3.9
2021-03-09,Region_2,21.9,43.9,13.0
2021-03-10,Region_2,23.6,36.4,0.1
2021-03-11,Region_2,21.3,38.2,4.5
2021-03-12,Region_2,17.8,44.1,0.3
2021-03-13,Region_2,25.5,39.7,3.7
2021-03-14,Region_2,23.7,44.1,3.1
2021-03-15,Region_2,25.1,39.7,4.2
2021-03-16,Region_2,22.0,35.9,1.2
2021-03-17,Region_2,25.4,40.4,1.0
2021-03-18,Region_2,23.0,39.1,1.1
2021-03-19,Region_2,24.7,39.7,0.4
2021-03-20,Region_2,24.0,38.6,0.2
2021-03-21,Region_2,24.0,44.1,0.3
2021-03-22,Region_2,22.2,42.6,5.6
2021-03-23,Region_2,27.0,33.3,0.4
2021-03-24,Region_2,22.2,38.5,1.7
2021-03-25,Region_2,23.5,46.9,0.2
2021-03-26,Region_2,26.1,43.7,2.6
2021-03-27,Region_2,27.7,42.9,0.9
2021-03-28,Region_2,26.2,29.8,0.5
2021-03-29,Region_2,26.9,42.3,1.8
2021-03-30,Region_2,24.7,34.6,1.1
2021-03-31,Region_2,25.0,47.5,1.0
2021-04-01,Region_2,26.9,35.2,0.8
2021-04-02,Region_2,26.8,44.4,2.3
2021-04-03,Region_2,26.7,41.2,0.6
2021-04-04,Region_2,25.4,47.2,0.2
2021-04-05,Region_2,25.8,41.5,0.3
2021-04-06,Region_2,27.8,34.6,0.2
2021-04-07,Region_2,26.0,44.4,0.7
2021-04-08,Region_2,24.3,43.6,0.6
2021-04-09,Region_2,24.1,45.0,2.3
2021-04-10,Region_2,26.0,39.9,0.3
2021-04-11,Region_2,26.2,33.4,0.2
2021-04-12,Region_2,25.4,35.9,1.2
2021-04-13,Region_2,28.9,34.3,1.1
2021-04-14,Region_2,24.1,37.8,0.5
2021-04-15,Region_2,29.1,40.1,0.3
2021-04-16,Region_2,29.2,37.8,1.5
2021-04-17,Region_2,28.6,41.2,3.3
2021-04-18,Region_2,26.6,39.2,2.2
2021-04-19,Region_2,24.7,42.2,0.0
2021-04-20,Region_2,25.7,31.3,1.3
2021-04-21,Region_2,29.3,25.9,0.5
2021-04-22,Region_2,29.0,27.6,1.0
2021-04-23,Region_2,28.7,34.8,0.2
2021-04-24,Region_2,24.8,44.0,0.2
2021-04-25,Region_2,26.8,30.6,3.7
2021-04-26,Region_2,29.0,47.6,0.9
2021-04-27,Region_2,30.8,44.1,1.2
2021-04-28,Region_2,26.9,32.3,0.9
2021-04-29,Region_2,24.2,51.2,0.6
2021-04-30,Region_2,27.8,45.8,2.8
2021-05-01,Region_2,24.6,44.0,0.0
2021-05-02,Region_2,25.5,36.3,3.0
2021-05-03,Region_2,24.0,29.0,0.4
2021-05-04,Region_2,22.1,34.5,1.3
2021-05-05,Region_2,26.6,43.3,4.4
2021-05-06,Region_2,26.7,34.7,4.4
2021-05-07,Region_2,29.4,41.0,2.3
2021-05-08,Region_2,29.1,44.1,0.3
2021-05-09,Region_2,24.0,35.1,0.3
2021-05-10,Region_2,26.3,40.2,0.5
2021-05-11,Region_2,25.1,30.8,0.6
2021-05-12,Region_2,27.0,30.6,0.3
2021-05-13,Region_2,28.5,41.0,1.1
2021-05-14,Region_2,27.7,37.5,0.0
2021-05-15,Region_2,28.2,42.4,1.5
2021-05-16,Region_2,23.8,42.5,5.8
2021-05-17,Region_2,23.4,37.9,0.0
2021-05-18,Region_2,29.4,44.7,0.3
2021-05-19,Region_2,25.9,41.1,2.3
2021-05-20,Region_2,29.4,40.4,0.1
2021-05-21,Region_2,25.8,46.1,0.2
2021-05-22,Region_2,27.6,40.3,2.7
2021-05-23,Region_2,28.2,32.1,0.3
2021-05-24,Region_2,26.7,34.6,0.1
2021-05-25,Region_2,24.3,42.4,1.4
2021-05-26,Region_2,26.4,45.0,3.3
2021-05-27,Region_2,25.8,42.8,1.0
2021-05-28,Region_2,25.6,35.4,0.9
2021-05-29,Region_2,25.2,47.7,0.1
2021-05-30,Region_2,21.4,40.5,1.4
2021-05-31,Region_2,22.9,40.4,0.4
2021-06-01,Region_2,24.1,46.1,1.9
2021-06-02,Region_2,26.6,48.9,2.7
2021-06-03,Region_2,21.4,38.7,1.4
2021-06-04,Region_2,26.4,46.6,1.2
2021-06-05,Region_2,26.7,47.4,1.4
2021-06-06,Region_2,24.0,42.3,0.6
2021-06-07,Region_2,24.9,47.0,2.0
2021-06-08,Region_2,26.2,42.6,0.0
2021-06-09,Region_2,22.6,47.1,1.3
2021-06-10,Region_2,24.0,41.3,1.2
2021-06-11,Region_2,24.6,44.3,0.2
2021-06-12,Region_2,23.6,38.1,5.8
2021-06-13,Region_2,23.3,45.6,1.6
2021-06-14,Region_2,23.9,35.1,4.4
2021-06-15,Region_2,22.2,30.0,1.8
2021-06-16,Region_2,22.8,39.5,2.6
2021-06-17,Region_2,21.4,53.8,0.8
2021-06-18,Region_2,21.6,35.3,0.8
2021-06-19,Region_2,22.9,43.7,1.1
2021-06-20,Region_2,24.0,40.0,1.5
2021-06-21,Region_2,21.8,45.5,5.8
2021-06-22,Region_2,21.0,34.7,2.3
2021-06-23,Region_2,21.7,48.1,6.5
2021-06-24,Region_2,22.8,45.6,1.5
2021-06-25,Region_2,24.3,37.1,0.7
2021-06-26,Region_2,22.2,47.5,1.4
2021-06-27,Region_2,20.6,47.0,1.5
2021-06-28,Region_2,21.0,35.9,3.9
2021-06-29,Region_2,20.6,56.4,4.5
2021-06-30,Region_2,22.0,42.8,3.9
2021-07-01,Region_2,17.6,50.1,0.0
2021-07-02,Region_2,19.1,42.1,4.6
2021-07-03,Region_2,17.6,52.9,2.8
2021-07-04,Region_2,22.5,41.3,3.3
2021-07-05,Region_2,23.7,43.0,0.2
2021-07-06,Region_2,18.1,46.0,1.7
2021-07-07,Region_2,19.4,47.4,8.2
2021-07-08,Region_2,19.6,43.9,2.1
2021-07-09,Region_2,20.8,52.4,3.6
2021-07-10,Region_2,19.9,47.2,0.5
2021-07-11,Region_2,18.6,54.9,1.1
2021-07-12,Region_2,19.2,49.2,2.4
2021-07-13,Region_2,21.2,38.0,1.1
2021-07-14,Region_2,19.9,48.9,3.5
2021-07-15,Region_2,20.0,41.8,3.6
2021-07-16,Region_2,17.0,50.8,3.2
2021-07-17,Region_2,14.9,53.6,5.7
2021-07-18,Region_2,21.3,60.0,0.1
2021-07-19,Region_2,15.0,52.6,3.4
2021-07-20,Region_2,17.2,42.0,0.9
2021-07-21,Region_2,19.0,50.5,2.8
2021-07-22,Region_2,15.6,55.4,5.8
2021-07-23,Region_2,15.4,44.1,1.6
2021-07-24,Region_2,11.9,45.1,0.1
2021-07-25,Region_2,16.0,44.4,5.7
2021-07-26,Region_2,10.5,51.9,10.7
2021-07-27,Region_2,13.8,59.3,12.1
2021-07-28,Region_2,12.9,50.2,4.3
2021-07-29,Region_2,14.9,52.1,3.8
2021-07-30,Region_2,14.5,49.2,1.0
2021-07-31,Region_2,12.9,55.4,9.3
2021-08-01,Region_2,15.1,48.6,3.8
2021-08-02,Region_2,13.9,54.9,0.5
2021-08-03,Region_2,10.7,52.2,4.1
2021-08-04,Region_2,13.9,51.2,0.3
2021-08-05,Region_2,14.6,45.8,5.4
2021-08-06,Region_2,14.6,55.9,0.4
2021-08-07,Region_2,12.7,50.4,7.0
2021-08-08,Region_2,13.3,52.6,1.5
2021-08-09,Region_2,10.3,52.5,17.5
2021-08-10,Region_2,13.6,49.5,11.6
2021-08-11,Region_2,9.2,51.1,3.0
2021-08-12,Region_2,14.1,53.1,10.3
2021-08-13,Region_2,9.8,51.9,4.4
2021-08-14,Region_2,10.6,52.8,6.0
2021-08-15,Region_2,8.4,49.7,1.1
2021-08-16,Region_2,8.6,48.3,0.9
2021-08-17,Region_2,6.5,49.0,3.9
2021-08-18,Region_2,11.0,54.3,22.2
2021-08-19,Region_2,6.8,48.8,9.9
2021-08-20,Region_2,10.7,49.0,1.4
2021-08-21,Region_2,11.0,55.2,1.8
2021-08-22,Region_2,6.6,57.8,8.9
2021-08-23,Region_2,5.6,57.1,4.5
2021-08-24,Region_2,9.3,56.5,0.8
2021-08-25,Region_2,8.3,60.2,4.6
2021-08-26,Region_2,9.1,47.0,7.2
2021-08-27,Region_2,7.7,61.9,16.7
2021-08-28,Region_2,8.2,56.1,5.2
2021-08-29,Region_2,6.4,56.0,11.1
2021-08-30,Region_2,5.8,53.2,2.6
2021-08-31,Region_2,4.9,56.6,18.8
2021-09-01,Region_2,9.7,63.5,11.7
2021-09-02,Region_2,5.9,60.9,53.4
2021-09-03,Region_2,8.2,59.3,1.2
2021-09-04,Region_2,4.4,64.0,0.6
2021-09-05,Region_2,6.5,68.8,13.7
2021-09-06,Region_2,7.1,59.0,10.0
2021-09-07,Region_2,1.7,63.1,1.5
2021-09-08,Region_2,7.3,61.1,3.1
2021-09-09,Region_2,2.6,58.7,21.4
2021-09-10,Region_2,6.1,60.8,0.7
2021-09-11,Region_2,7.0,53.8,18.4
2021-09-12,Region_2,7.7,56.2,11.4
2021-09-13,Region_2,3.5,56.5,3.9
2021-09-14,Region_2,4.3,65.2,15.9
2021-09-15,Region_2,1.5,63.7,7.1
2021-09-16,Region_2,0.9,69.1,1.7
2021-09-17,Region_2,2.1,62.6,7.6
2021-09-18,Region_2,5.3,60.3,36.7
2021-09-19,Region_2,2.9,62.2,1.8
2021-09-20,Region_2,5.0,70.4,13.6
2021-09-21,Region_2,1.5,54.4,6.2
2021-09-22,Region_2,2.5,63.8,11.2
2021-09-23,Region_2,2.1,65.2,4.5
2021-09-24,Region_2,6.0,61.6,29.8
2021-09-25,Region_2,2.3,67.3,4.3
2021-09-26,Region_2,0.2,59.8,1.0
2021-09-27,Region_2,4.8,65.4,6.2
2021-09-28,Region_2,-2.2,61.5,8.7
2021-09-29,Region_2,0.6,63.7,2.8
2021-09-30,Region_2,2.9,58.4,5.6
2021-10-01,Region_2,2.1,66.3,0.4
2021-10-02,Region_2,2.5,55.6,3.9
2021-10-03,Region_2,3.7,50.9,11.4
2021-10-04,Region_2,2.5,63.3,12.1
2021-10-05,Region_2,4.5,59.5,1.4
2021-10-06,Region_2,-1.3,52.8,11.0
2021-10-07,Region_2,3.4,64.6,0.9
2021-10-08,Region_2,-1.6,54.8,0.2
2021-10-09,Region_2,-0.6,61.0,8.2
2021-10-10,Region_2,4.8,59.8,10.0
2021-10-11,Region_2,0.1,67.3,15.2
2021-10-12,Region_2,2.1,64.9,32.9
2021-10-13,Region_2,-0.2,67.1,5.1
2021-10-14,Region_2,1.8,72.9,11.9
2021-10-15,Region_2,0.7,69.5,4.7
2021-10-16,Region_2,-0.3,68.1,4.8
2021-10-17,Region_2,0.5,68.3,22.1
2021-10-18,Region_2,0.9,59.9,13.8
2021-10-19,Region_2,-0.4,64.7,0.5
2021-10-20,Region_2,1.3,54.7,29.6
2021-10-21,Region_2,1.3,58.1,8.3
2021-10-22,Region_2,-1.3,66.4,1.7
2021-10-23,Region_2,5.7,71.4,19.9
2021-10-24,Region_2,-3.1,64.5,3.9
2021-10-25,Region_2,1.9,66.3,5.7
2021-10-26,Region_2,-2.3,60.6,0.5
2021-10-27,Region_2,1.7,62.5,1.6
2021-10-28,Region_2,-0.3,61.4,3.5
2021-10-29,Region_2,1.8,67.5,0.1
2021-10-30,Region_2,1.7,63.4,3.6
2021-10-31,Region_2,1.9,59.0,30.1
2021-11-01,Region_2,1.5,62.6,14.9
2021-11-02,Region_2,0.5,60.2,1.6
2021-11-03,Region_2,2.9,60.8,11.6
2021-11-04,Region_2,-2.2,65.5,15.7
2021-11-05,Region_2,-1.5,55.5,2.5
2021-11-06,Region_2,1.5,60.6,5.1
2021-11-07,Region_2,-2.2,65.4,20.2
2021-11-08,Region_2,0.6,64.5,5.3
2021-11-09,Region_2,0.1,65.0,12.0
2021-11-10,Region_2,-0.8,62.4,3.0
2021-11-11,Region_2,0.1,74.8,6.7
2021-11-12,Region_2,-2.5,61.6,2.3
2021-11-13,Region_2,0.4,61.8,6.2
2021-11-14,Region_2,-0.4,56.8,8.3
2021-11-15,Region_2,4.5,65.3,19.5
2021-11-16,Region_2,1.5,52.9,8.1
2021-11-17,Region_2,1.4,59.8,4.0
2021-11-18,Region_2,5.2,64.1,1.5
2021-11-19,Region_2,1.0,52.0,6.4
2021-11-20,Region_2,0.4,55.1,18.1
2021-11-21,Region_2,4.7,60.9,0.8
2021-11-22,Region_2,4.1,60.0,30.2
2021-11-23,Region_2,1.7,66.3,2.2
2021-11-24,Region_2,2.0,55.2,25.9
2021-11-25,Region_2,-0.5,69.3,6.3
2021-11-26,Region_2,1.1,57.5,0.5
2021-11-27,Region_2,-0.3,67.8,3.7
2021-11-28,Region_2,4.2,50.8,7.0
2021-11-29,Region_2,1.0,67.0,3.9
2021-11-30,Region_2,0.2,59.8,7.0
2021-12-01,Region_2,0.2,58.4,10.8
2021-12-02,Region_2,1.2,65.6,6.5
2021-12-03,Region_2,0.4,55.0,17.4
2021-12-04,Region_2,4.1,63.9,1.9
2021-12-05,Region_2,3.0,65.5,11.4
2021-12-06,Region_2,4.0,56.5,10.3
2021-12-07,Region_2,2.7,56.4,2.1
2021-12-08,Region_2,3.7,55.4,5.8
2021-12-09,Region_2,5.4,57.4,2.5
2021-12-10,Region_2,3.9,53.7,0.5
2021-12-11,Region_2,2.5,59.2,15.8
2021-12-12,Region_2,1.7,67.3,0.2
2021-12-13,Region_2,8.3,65.3,11.3
2021-12-14,Region_2,4.5,62.2,3.3
2021-12-15,Region_2,5.1,56.9,20.3
2021-12-16,Region_2,4.5,59.7,2.1
2021-12-17,Region_2,5.0,66.7,5.5
2021-12-18,Region_2,3.7,52.7,1.6
2021-12-19,Region_2,5.5,62.9,1.1
2021-12-20,Region_2,7.2,62.1,8.8
2021-12-21,Region_2,5.2,51.8,2.0
2021-12-22,Region_2,6.9,55.2,9.4
2021-12-23,Region_2,4.3,62.5,3.3
2021-12-24,Region_2,6.2,47.8,1.3
2021-12-25,Region_2,10.1,51.4,7.6
2021-12-26,Region_2,3.3,63.0,11.5
2021-12-27,Region_2,7.6,63.8,2.4
2021-12-28,Region_2,6.3,49.2,3.9
2021-12-29,Region_2,6.2,50.7,1.0
2021-12-30,Region_2,6.6,55.8,11.6
2020-01-01,Region_3,6.6,84.7,3.2
2020-01-02,Region_3,9.8,82.3,8.6
2020-01-03,Region_3,4.4,67.6,3.2
2020-01-04,Region_3,6.0,82.7,7.0
2020-01-05,Region_3,12.7,84.3,5.3
2020-01-06,Region_3,8.2,84.8,0.2
2020-01-07,Region_3,10.1,78.2,0.6
2020-01-08,Region_3,6.6,79.8,3.3
2020-01-09,Region_3,11.8,69.6,28.0
2020-01-10,Region_3,9.3,71.3,4.3
2020-01-11,Region_3,6.5,69.9,2.2
2020-01-12,Region_3,9.4,70.9,0.5
2020-01-13,Region_3,12.5,74.0,1.2
2020-01-14,Region_3,9.6,66.2,0.0
2020-01-15,Region_3,12.2,67.2,14.1
2020-01-16,Region_3,12.0,62.9,5.4
2020-01-17,Region_3,10.7,72.9,3.0
2020-01-18,Region_3,12.1,70.3,3.4
2020-01-19,Region_3,10.9,68.6,4.9
2020-01-20,Region_3,9.4,76.0,4.6
2020-01-21,Region_3,8.6,59.2,4.5
2020-01-22,Region_3,14.6,69.2,5.8
2020-01-23,Region_3,14.1,70.5,2.2
2020-01-24,Region_3,11.9,68.6,8.5
2020-01-25,Region_3,8.5,67.4,2.9
2020-01-26,Region_3,11.4,67.7,3.2
2020-01-27,Region_3,11.6,66.2,10.0
2020-01-28,Region_3,16.6,69.2,5.4
2020-01-29,Region_3,13.3,56.8,0.7
2020-01-30,Region_3,16.4,65.5,0.8
2020-01-31,Region_3,14.0,72.3,3.9
2020-02-01,Region_3,17.0,62.8,7.7
2020-02-02,Region_3,14.8,54.8,2.5
2020-02-03,Region_3,16.3,69.1,7.1
2020-02-04,Region_3,16.8,70.2,28.4
2020-02-05,Region_3,18.2,58.9,13.8
2020-02-06,Region_3,22.2,61.7,1.1
2020-02-07,Region_3,18.5,60.8,20.6
2020-02-08,Region_3,11.9,65.1,9.7
2020-02-09,Region_3,14.3,59.9,5.2
2020-02-10,Region_3,14.4,68.1,3.1
2020-02-11,Region_3,18.4,64.9,5.5
2020-02-12,Region_3,18.4,61.6,0.5
2020-02-13,Region_3,16.9,59.1,3.6
2020-02-14,Region_3,19.6,60.2,0.0
2020-02-15,Region_3,21.0,69.4,7.6
2020-02-16,Region_3,18.0,64.5,2.1
2020-02-17,Region_3,19.3,68.4,2.6
2020-02-18,Region_3,20.4,58.6,0.1
2020-02-19,Region_3,18.5,65.3,3.7
2020-02-20,Region_3,19.9,59.7,3.8
2020-02-21,Region_3,21.3,58.4,1.7
2020-02-22,Region_3,19.2,64.8,0.0
2020-02-23,Region_3,19.9,57.8,10.8
2020-02-24,Region_3,21.5,57.0,0.2
2020-02-25,Region_3,18.6,49.6,0.6
2020-02-26,Region_3,19.3,62.1,8.9
2020-02-27,Region_3,23.4,59.3,0.1
2020-02-28,Region_3,21.2,64.1,0.8
2020-02-29,Region_3,24.4,60.1,1.4
2020-03-01,Region_3,25.3,48.5,1.2
2020-03-02,Region_3,22.5,50.9,1.2
2020-03-03,Region_3,19.9,63.5,0.1
2020-03-04,Region_3,22.3,56.1,0.5
2020-03-05,Region_3,23.3,59.8,1.4
2020-03-06,Region_3,22.3,59.0,3.6
2020-03-07,Region_3,24.9,59.0,1.1
2020-03-08,Region_3,26.5,55.0,4.8
2020-03-09,Region_3,27.4,45.2,8.7
2020-03-10,Region_3,25.0,64.2,0.5
2020-03-11,Region_3,23.7,50.7,1.2
2020-03-12,Region_3,22.3,48.8,3.7
2020-03-13,Region_3,22.6,49.0,0.3
2020-03-14,Region_3,22.7,52.1,6.5
2020-03-15,Region_3,26.7,55.1,2.3
2020-03-16,Region_3,27.8,50.2,2.0
2020-03-17,Region_3,23.8,46.4,0.5
2020-03-18,Region_3,26.1,45.8,3.8
2020-03-19,Region_3,29.5,51.0,2.0
2020-03-20,Region_3,23.7,52.6,2.2
2020-03-21,Region_3,27.1,52.3,0.7
2020-03-22,Region_3,30.4,45.3,0.3
2020-03-23,Region_3,24.2,50.6,1.5
2020-03-24,Region_3,28.6,52.1,3.5
2020-03-25,Region_3,26.8,52.5,0.4
2020-03-26,Region_3,23.2,49.7,2.8
2020-03-27,Region_3,28.9,50.5,0.3
2020-03-28,Region_3,29.2,45.1,3.2
2020-03-29,Region_3,26.1,51.7,1.4
2020-03-30,Region_3,23.6,51.3,0.1
2020-03-31,Region_3,24.8,58.8,0.7
2020-04-01,Region_3,33.0,52.2,1.4
2020-04-02,Region_3,29.4,44.2,0.5
2020-04-03,Region_3,31.0,45.1,0.5
2020-04-04,Region_3,28.3,54.2,1.8
2020-04-05,Region_3,30.2,45.5,2.3
2020-04-06,Region_3,27.8,37.8,1.8
2020-04-07,Region_3,29.6,49.2,3.8
2020-04-08,Region_3,30.2,42.9,0.7
2020-04-09,Region_3,30.4,57.5,0.3
2020-04-10,Region_3,27.3,54.0,3.2
2020-04-11,Region_3,28.8,44.2,1.3
2020-04-12,Region_3,29.4,47.8,1.7
2020-04-13,Region_3,28.2,39.1,0.3
2020-04-14,Region_3,28.4,44.2,2.3
2020-04-15,Region_3,31.8,43.4,2.0
2020-04-16,Region_3,31.8,44.7,0.9
2020-04-17,Region_3,31.8,36.5,0.6
2020-04-18,Region_3,30.6,47.3,0.3
2020-04-19,Region_3,30.2,44.9,1.1
2020-04-20,Region_3,33.4,43.8,0.5
2020-04-21,Region_3,26.6,47.3,3.7
2020-04-22,Region_3,29.3,47.1,0.3
2020-04-23,Region_3,29.0,42.1,0.1
2020-04-24,Region_3,32.6,40.8,1.0
2020-04-25,Region_3,30.4,48.8,1.4
2020-04-26,Region_3,32.2,42.7,0.0
2020-04-27,Region_3,28.8,46.3,1.3
2020-04-28,Region_3,32.2,41.4,0.1
2020-04-29,Region_3,30.5,34.7,3.2
2020-04-30,Region_3,31.3,40.7,0.1
2020-05-01,Region_3,28.5,46.8,1.3
2020-05-02,Region_3,28.5,49.5,0.7
2020-05-03,Region_3,30.2,57.1,0.6
2020-05-04,Region_3,32.0,38.0,0.9
2020-05-05,Region_3,28.3,49.6,3.0
2020-05-06,Region_3,28.6,41.6,3.3
2020-05-07,Region_3,31.2,48.1,0.7
2020-05-08,Region_3,33.3,38.0,5.4
2020-05-09,Region_3,28.5,48.1,1.0
2020-05-10,Region_3,33.5,41.9,0.1
2020-05-11,Region_3,28.3,45.9,0.2
2020-05-12,Region_3,32.6,42.0,0.9
2020-05-13,Region_3,31.1,43.7,1.2
2020-05-14,Region_3,28.3,40.1,0.8
2020-05-15,Region_3,29.1,49.5,0.5
2020-05-16,Region_3,28.8,48.4,0.6
2020-05-17,Region_3,31.8,49.0,1.0
2020-05-18,Region_3,29.2,47.2,2.0
2020-05-19,Region_3,27.3,46.4,1.2
2020-05-20,Region_3,31.8,54.4,1.0
2020-05-21,Region_3,30.9,54.0,0.7
2020-05-22,Region_3,31.9,37.9,0.2
2020-05-23,Region_3,32.2,45.8,0.6
2020-05-24,Region_3,23.6,47.7,5.2
2020-05-25,Region_3,31.4,46.8,4.4
2020-05-26,Region_3,30.3,49.6,0.5
2020-05-27,Region_3,27.9,55.7,0.3
2020-05-28,Region_3,28.2,39.8,1.1
2020-05-29,Region_3,26.3,42.7,1.9
2020-05-30,Region_3,31.7,54.4,8.6
2020-05-31,Region_3,30.3,46.6,1.0
2020-06-01,Region_3,28.8,39.8,1.3
2020-06-02,Region_3,24.6,46.8,4.3
2020-06-03,Region_3,24.8,57.7,0.8
2020-06-04,Region_3,25.2,41.8,2.4
2020-06-05,Region_3,28.8,59.9,0.3
2020-06-06,Region_3,28.9,53.8,0.5
2020-06-07,Region_3,26.7,43.5,0.0
2020-06-08,Region_3,26.8,51.9,1.4
2020-06-09,Region_3,23.6,45.7,0.2
2020-06-10,Region_3,27.0,50.5,3.1
2020-06-11,Region_3,23.8,50.2,1.1
2020-06-12,Region_3,25.3,50.0,2.1
2020-06-13,Region_3,25.2,52.5,1.1
2020-06-14,Region_3,22.5,50.8,1.3
2020-06-15,Region_3,26.5,56.6,2.0
2020-06-16,Region_3,25.9,55.2,8.0
2020-06-17,Region_3,25.9,63.7,2.1
2020-06-18,Region_3,25.8,49.0,4.9
2020-06-19,Region_3,23.3,54.9,0.9
2020-06-20,Region_3,20.2,65.7,0.9
2020-06-21,Region_3,28.6,45.9,1.8
2020-06-22,Region_3,25.1,41.7,4.9
2020-06-23,Region_3,23.8,62.7,8.0
2020-06-24,Region_3,22.1,59.0,5.5
2020-06-25,Region_3,21.8,49.4,0.3
2020-06-26,Region_3,23.5,55.4,0.5
2020-06-27,Region_3,19.7,53.6,1.2
2020-06-28,Region_3,19.8,52.7,0.0
2020-06-29,Region_3,23.8,55.3,1.4
2020-06-30,Region_3,21.1,55.4,2.1
2020-07-01,Region_3,25.1,53.7,3.5
2020-07-02,Region_3,22.0,64.4,0.7
2020-07-03,Region_3,20.7,59.0,1.6
2020-07-04,Region_3,22.7,63.9,1.8
2020-07-05,Region_3,23.4,60.9,3.2
2020-07-06,Region_3,20.2,55.6,4.2
2020-07-07,Region_3,19.5,58.3,3.5
2020-07-08,Region_3,23.3,63.4,1.3
2020-07-09,Region_3,19.8,61.4,0.6
2020-07-10,Region_3,19.5,60.1,3.4
2020-07-11,Region_3,23.7,65.5,9.0
2020-07-12,Region_3,20.7,58.7,2.1
2020-07-13,Region_3,15.4,67.8,1.3
2020-07-14,Region_3,22.0,61.2,3.6
2020-07-15,Region_3,20.1,59.1,8.1
2020-07-16,Region_3,17.3,64.3,2.6
2020-07-17,Region_3,17.8,56.2,1.9
2020-07-18,Region_3,17.4,70.1,4.2
2020-07-19,Region_3,16.2,62.1,4.2
2020-07-20,Region_3,14.0,56.8,2.0
2020-07-21,Region_3,19.7,61.1,1.2
2020-07-22,Region_3,18.1,62.0,2.4
2020-07-23,Region_3,14.4,65.0,8.0
2020-07-24,Region_3,12.9,67.1,2.9
2020-07-25,Region_3,14.8,69.7,0.0
2020-07-26,Region_3,15.3,60.6,2.5
2020-07-27,Region_3,15.1,56.7,24.4
2020-07-28,Region_3,14.5,67.6,4.9
2020-07-29,Region_3,15.4,69.1,6.1
2020-07-30,Region_3,18.4,62.7,0.6
2020-07-31,Region_3,15.6,70.0,0.7
2020-08-01,Region_3,14.9,75.7,21.3
2020-08-02,Region_3,10.8,66.4,2.2
2020-08-03,Region_3,14.2,64.7,2.7
2020-08-04,Region_3,9.7,68.3,0.3
2020-08-05,Region_3,15.0,69.2,0.5
2020-08-06,Region_3,14.8,73.7,4.5
2020-08-07,Region_3,11.4,66.5,2.6
2020-08-08,Region_3,12.1,69.5,1.5
2020-08-09,Region_3,14.3,73.2,16.0
2020-08-10,Region_3,11.0,71.2,0.2
2020-08-11,Region_3,10.9,77.5,2.9
2020-08-12,Region_3,15.7,66.7,11.9
2020-08-13,Region_3,11.3,75.8,11.1
2020-08-14,Region_3,10.7,79.3,7.9
2020-08-15,Region_3,9.7,66.9,7.9
2020-08-16,Region_3,13.1,81.9,5.3
2020-08-17,Region_3,10.2,73.8,0.4
2020-08-18,Region_3,6.3,72.5,9.9
2020-08-19,Region_3,10.7,69.5,7.7
2020-08-20,Region_3,11.0,71.2,0.4
2020-08-21,Region_3,6.1,74.4,6.9
2020-08-22,Region_3,6.7,69.5,17.5
2020-08-23,Region_3,7.0,62.7,5.7
2020-08-24,Region_3,8.2,71.8,5.7
2020-08-25,Region_3,7.5,82.8,6.0
2020-08-26,Region_3,6.4,77.1,1.6
2020-08-27,Region_3,8.6,74.7,4.8
2020-08-28,Region_3,2.2,76.8,10.1
2020-08-29,Region_3,5.0,80.0,13.6
2020-08-30,Region_3,3.5,77.4,0.5
2020-08-31,Region_3,8.8,73.2,12.5
2020-09-01,Region_3,4.3,71.6,10.4
2020-09-02,Region_3,4.4,73.8,5.7
2020-09-03,Region_3,3.6,78.1,7.0
2020-09-04,Region_3,4.1,85.1,1.7
2020-09-05,Region_3,5.2,80.1,12.9
2020-09-06,Region_3,11.0,78.1,12.9
2020-09-07,Region_3,2.5,80.9,1.0
2020-09-08,Region_3,3.1,83.1,1.2
2020-09-09,Region_3,5.4,77.2,2.3
2020-09-10,Region_3,1.8,87.5,2.9
2020-09-11,Region_3,4.4,88.4,7.0
2020-09-12,Region_3,3.6,76.9,12.8
2020-09-13,Region_3,4.3,77.0,13.0
2020-09-14,Region_3,5.3,79.5,14.1
2020-09-15,Region_3,-0.1,92.0,18.8
2020-09-16,Region_3,3.6,86.8,19.2
2020-09-17,Region_3,2.9,77.5,19.1
2020-09-18,Region_3,-0.6,77.4,12.3
2020-09-19,Region_3,6.9,84.1,1.7
2020-09-20,Region_3,2.9,85.9,0.4
2020-09-21,Region_3,1.4,79.3,2.8
2020-09-22,Region_3,3.5,81.5,5.2
2020-09-23,Region_3,3.2,90.8,23.2
2020-09-24,Region_3,1.3,86.2,7.2
2020-09-25,Region_3,1.0,84.0,0.9
2020-09-26,Region_3,3.7,81.0,5.1
2020-09-27,Region_3,1.4,88.7,7.2
2020-09-28,Region_3,1.2,84.1,9.2
